EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
147.0,32.0,0.0,Travel_Rarely,117.0,Sales,13.0,4,Life Sciences,1.0,2,Male,73.0,3.0,2,Sales Executive,4,Divorced,4403.0,9250.0,2,Y,No,11.0,3,3,80.0,1,8.0,3,2,5.0,2.0,2.220446049250313e-16,3.0
149.0,28.0,0.0,Travel_Rarely,857.0,Research & Development,10.0,3,Other,1.0,3,Female,59.0,3.0,2,Research Scientist,3,Single,3660.0,7909.0,3,Y,No,13.0,3,4,80.0,0,10.0,4,4,8.0,7.0,1.0,7.0
150.0,43.0,0.0,Travel_Frequently,957.0,Research & Development,28.0,3,Medical,1.0,2,Female,72.0,4.0,1,Research Scientist,3,Single,4739.0,16090.0,4,Y,No,12.0,3,4,80.0,0,18.0,2,3,3.0,2.0,1.0,2.0
152.0,30.0,0.0,Travel_Rarely,1465.0,Research & Development,1.0,3,Medical,1.0,4,Male,63.0,3.0,1,Research Scientist,2,Married,3579.0,9369.0,0,Y,Yes,21.0,4,1,80.0,1,12.0,2,3,11.0,9.0,5.0,7.0
153.0,33.0,0.0,Non-Travel,722.0,Sales,17.0,3,Life Sciences,1.0,4,Male,38.0,3.0,4,Manager,3,Single,17444.0,20489.0,1,Y,No,11.0,3,4,80.0,0,10.0,2,3,10.0,8.0,6.0,0.0
154.0,43.0,0.0,Travel_Rarely,177.0,Research & Development,8.0,3,Life Sciences,1.0,1,Female,55.0,3.0,2,Manufacturing Director,2,Divorced,4765.0,23814.0,4,Y,No,21.0,4,3,80.0,1,4.0,2,4,1.0,0.0,2.220446049250313e-16,0.0
155.0,42.0,0.0,Travel_Frequently,458.0,Research & Development,26.0,5,Medical,1.0,1,Female,60.0,3.0,3,Research Director,1,Married,13191.0,23281.0,3,Y,Yes,17.0,3,3,80.0,0,20.0,6,3,1.0,0.0,2.220446049250313e-16,0.0
156.0,37.0,0.0,Travel_Rarely,921.0,Research & Development,10.0,3,Medical,1.0,3,Female,98.0,3.0,1,Laboratory Technician,1,Married,3451.9999999999995,17663.0,6,Y,No,20.0,4,2,80.0,1,17.0,3,3,5.0,4.0,2.220446049250313e-16,3.0
160.0,24.0,0.0,Travel_Frequently,535.0,Sales,24.0,3,Medical,1.0,4,Male,38.0,3.0,1,Sales Representative,4,Married,2400.0,5530.0,0,Y,No,13.0,3,3,80.0,2,3.0,3,3,2.0,2.0,2.0,1.0
161.0,37.0,0.0,Non-Travel,1063.0,Research & Development,25.0,5,Medical,1.0,2,Female,72.0,3.0,2,Research Scientist,3,Married,4449.0,23866.0,3,Y,Yes,15.0,3,1,80.0,2,15.0,2,3,13.0,11.0,7.499999999999999,7.0
162.0,37.0,0.0,Travel_Rarely,558.0,Sales,2.0,3,Marketing,1.0,4,Male,75.0,3.0,2,Sales Executive,3,Married,9602.0,3010.0,4,Y,Yes,11.0,3,3,80.0,1,17.0,3,2,3.0,0.0,1.0,0.0
163.0,40.0,0.0,Travel_Frequently,1395.0,Research & Development,26.0,3,Medical,1.0,2,Female,54.0,3.0,2,Research Scientist,2,Divorced,5605.0,8504.0,1,Y,No,11.0,3,1,80.0,1,20.0,2,3,18.0,7.0,2.0,13.0
165.0,55.0,1.0,Travel_Rarely,436.0,Sales,2.0,1,Medical,1.0,3,Male,37.0,3.0,2,Sales Executive,4,Single,5160.0,21519.0,4,Y,No,16.0,3,3,80.0,0,12.0,3,2,9.0,7.0,7.0,3.0
166.0,34.0,0.0,Travel_Rarely,507.0,Sales,15.0,2,Medical,1.0,3,Female,66.0,3.0,2,Sales Executive,1,Single,6125.0,23553.0,1,Y,No,12.0,3,4,80.0,0,10.0,6,4,10.0,8.0,7.499999999999999,6.0
167.0,18.0,0.0,Travel_Rarely,812.0,Sales,10.0,3,Medical,1.0,4,Female,69.0,2.0,1,Sales Representative,3,Single,1200.0,9724.0,1,Y,No,12.0,3,1,80.0,0,0.0,2,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
168.0,41.0,0.0,Travel_Rarely,334.0,Sales,2.0,4,Life Sciences,1.0,4,Male,88.0,3.0,4,Manager,2,Single,16015.0,15896.0,1,Y,No,19.0,3,2,80.0,0,22.0,2,3,18.0,10.0,2.220446049250313e-16,4.0
169.0,44.0,0.0,Travel_Frequently,383.0,Sales,1.0,5,Marketing,1.0,1,Female,79.0,3.0,2,Sales Executive,3,Married,4768.0,9282.0,7,Y,No,12.0,3,3,80.0,1,11.0,4,2,1.0,0.0,2.220446049250313e-16,0.0
170.0,42.0,0.0,Travel_Rarely,691.0,Sales,8.0,4,Marketing,1.0,3,Male,48.0,3.0,2,Sales Executive,2,Married,6825.0,21173.0,0,Y,No,11.0,3,4,80.0,1,10.0,2,3,9.0,7.0,4.0,2.0
171.0,51.0,0.0,Travel_Rarely,313.0,Research & Development,3.0,3,Medical,1.0,4,Female,98.0,3.0,4,Healthcare Representative,2,Single,13734.0,7192.0,3,Y,No,18.0,3,3,80.0,0,21.0,6,3,7.0,7.0,1.0,0.0
172.0,32.0,1.0,Travel_Rarely,515.0,Research & Development,1.0,3,Life Sciences,1.0,4,Male,62.0,2.0,1,Laboratory Technician,3,Single,3730.0,9571.0,0,Y,Yes,14.0,3,4,80.0,0,4.0,2,1,3.0,2.0,1.0,2.0
174.0,31.0,0.0,Travel_Rarely,688.0,Sales,7.0,3,Life Sciences,1.0,3,Male,44.0,2.0,3,Manager,4,Divorced,11557.0,25291.0,9,Y,No,21.0,4,3,80.0,1,10.0,3,2,5.0,4.0,2.220446049250313e-16,1.0
175.0,31.0,0.0,Travel_Frequently,853.0,Research & Development,1.0,1,Life Sciences,1.0,3,Female,96.0,3.0,2,Manufacturing Director,1,Married,4148.0,11275.0,1,Y,No,12.0,3,3,80.0,1,4.0,1,3,4.0,3.0,2.220446049250313e-16,3.0
176.0,30.0,1.0,Travel_Frequently,109.0,Research & Development,5.0,3,Medical,1.0,2,Female,60.0,3.0,1,Laboratory Technician,2,Single,2422.0,25725.0,0,Y,No,17.0,3,1,80.0,0,4.0,3,3,3.0,2.0,1.0,2.0
177.0,36.0,0.0,Travel_Rarely,329.0,Research & Development,2.0,3,Life Sciences,1.0,4,Female,96.0,3.0,1,Research Scientist,3,Married,2542.9999999999995,11868.0,4,Y,No,13.0,3,2,80.0,1,6.0,3,3,2.0,2.0,2.0,2.0
178.0,28.0,0.0,Travel_Rarely,895.0,Research & Development,15.0,2,Life Sciences,1.0,1,Male,50.0,3.0,1,Laboratory Technician,3,Divorced,2207.0,22482.0,1,Y,No,16.0,3,4,80.0,1,4.0,5,2,4.0,2.0,2.0,2.0
179.0,30.0,0.0,Travel_Rarely,1176.0,Research & Development,20.0,3,Other,1.0,3,Male,85.0,3.0,2,Manufacturing Director,1,Married,9957.0,9096.0,0,Y,No,15.0,3,3,80.0,1,7.0,1,2,6.0,2.0,2.220446049250313e-16,2.0
180.0,35.0,0.0,Travel_Rarely,890.0,Sales,2.0,3,Marketing,1.0,4,Female,97.0,3.0,1,Sales Representative,4,Married,2014.0,9687.0,1,Y,No,13.0,3,1,80.0,0,2.0,3,3,2.0,2.0,2.0,2.0
181.0,59.0,0.0,Travel_Rarely,1429.0,Research & Development,18.0,4,Medical,1.0,4,Male,67.0,3.0,3,Manufacturing Director,4,Single,10512.0,20002.0,6,Y,No,12.0,3,4,80.0,0,25.0,6,2,9.0,7.0,5.0,4.0
182.0,39.0,0.0,Non-Travel,1485.0,Research & Development,25.0,2,Life Sciences,1.0,3,Male,71.0,3.0,3,Healthcare Representative,3,Married,10920.0,3449.0,3,Y,No,21.0,4,2,80.0,1,13.0,2,3,6.0,4.0,2.220446049250313e-16,5.0
184.0,29.0,0.0,Travel_Frequently,442.0,Sales,2.0,2,Life Sciences,1.0,2,Male,44.0,3.0,2,Sales Executive,4,Single,4554.0,20260.0,1,Y,No,18.0,3,1,80.0,0,10.0,3,2,10.0,7.0,2.220446049250313e-16,9.0
185.0,34.0,1.0,Travel_Frequently,988.0,Human Resources,23.0,3,Human Resources,1.0,2,Female,43.0,3.0,3,Human Resources,1,Divorced,9950.0,11533.0,9,Y,Yes,15.0,3,3,80.0,3,11.0,2,3,3.0,2.0,2.220446049250313e-16,2.0
186.0,36.0,0.0,Travel_Rarely,506.0,Research & Development,3.0,3,Technical Degree,1.0,3,Male,30.0,3.0,2,Research Scientist,2,Single,4485.0,26285.0,4,Y,No,12.0,3,4,80.0,0,10.0,2,3,8.0,0.0,7.0,7.0
187.0,30.0,0.0,Travel_Rarely,201.0,Research & Development,5.0,3,Technical Degree,1.0,4,Female,84.0,3.0,1,Research Scientist,1,Divorced,3203.9999999999995,10415.0,5,Y,No,14.0,3,4,80.0,1,8.0,3,3,3.0,2.0,2.0,2.0
189.0,27.0,0.0,Travel_Rarely,269.0,Research & Development,5.0,1,Technical Degree,1.0,3,Male,42.0,2.0,3,Research Director,4,Divorced,12808.0,8842.0,1,Y,Yes,16.0,3,2,80.0,1,9.0,3,3,9.0,8.0,2.220446049250313e-16,8.0
190.0,43.0,0.0,Travel_Rarely,1001.0,Research & Development,7.0,3,Life Sciences,1.0,3,Female,43.0,3.0,3,Healthcare Representative,1,Married,9985.0,9262.0,8,Y,No,16.0,3,1,80.0,1,10.0,1,2,1.0,0.0,2.220446049250313e-16,0.0
191.0,38.0,0.0,Travel_Rarely,342.99999999999994,Research & Development,15.0,2,Life Sciences,1.0,3,Male,92.0,2.0,3,Research Director,4,Divorced,11510.0,15682.0,0,Y,Yes,14.0,3,2,80.0,1,12.0,3,3,11.0,10.0,2.0,9.0
194.0,31.0,0.0,Travel_Frequently,793.0,Sales,20.0,3,Life Sciences,1.0,3,Male,67.0,4.0,1,Sales Representative,4,Married,2790.9999999999995,21981.0,0,Y,No,12.0,3,1,80.0,1,3.0,4,3,2.0,2.0,2.0,2.0
195.0,30.0,0.0,Travel_Rarely,501.0,Sales,27.0,5,Marketing,1.0,3,Male,99.0,3.0,2,Sales Executive,4,Divorced,5304.0,25275.0,7,Y,No,23.0,4,4,80.0,1,10.0,2,2,8.0,7.0,7.0,7.0
196.0,44.0,0.0,Travel_Rarely,1448.0,Sales,28.0,3,Medical,1.0,4,Female,53.0,4.0,4,Sales Executive,4,Married,13320.0,11737.0,3,Y,Yes,18.0,3,3,80.0,1,23.0,2,3,12.0,11.0,7.499999999999999,11.0
197.0,23.0,0.0,Travel_Rarely,650.0,Research & Development,9.0,1,Medical,1.0,2,Male,37.0,3.0,1,Laboratory Technician,1,Married,2500.0000000000005,4344.0,1,Y,No,14.0,3,4,80.0,1,5.0,2,4,4.0,3.0,2.220446049250313e-16,2.0
199.0,21.0,1.0,Travel_Rarely,1334.0,Research & Development,10.0,3,Life Sciences,1.0,3,Female,36.0,2.0,1,Laboratory Technician,1,Single,1416.0,17258.0,1,Y,No,13.0,3,1,80.0,0,1.0,6,2,1.0,0.0,1.0,0.0
203.0,31.0,0.0,Travel_Rarely,1222.0,Research & Development,11.0,4,Life Sciences,1.0,4,Male,48.0,3.0,1,Research Scientist,4,Married,2356.0,14871.0,3,Y,Yes,19.0,3,2,80.0,1,8.0,2,3,6.0,4.0,2.220446049250313e-16,2.0
204.0,46.0,1.0,Travel_Rarely,377.0,Sales,9.0,3,Marketing,1.0,1,Male,52.0,3.0,3,Sales Executive,4,Divorced,10096.0,15986.0,4,Y,No,11.0,3,1,80.0,1,28.0,1,4,7.0,7.0,4.0,3.0
205.0,53.0,0.0,Travel_Rarely,346.00000000000006,Research & Development,6.0,3,Life Sciences,1.0,4,Male,86.0,3.0,2,Laboratory Technician,4,Single,2450.0,10919.0,2,Y,No,17.0,3,4,80.0,0,19.0,4,3,2.0,2.0,2.0,2.0
206.0,49.0,0.0,Travel_Rarely,1418.0,Research & Development,1.0,3,Technical Degree,1.0,3,Female,36.0,3.0,1,Research Scientist,1,Married,3580.0,10554.0,2,Y,No,16.0,3,2,80.0,1,7.0,2,3,4.0,2.0,2.220446049250313e-16,2.0
207.0,46.0,0.0,Travel_Rarely,1003.0,Research & Development,8.0,4,Life Sciences,1.0,4,Female,74.0,2.0,2,Research Scientist,1,Divorced,4615.0,21029.0,8,Y,Yes,23.0,4,1,80.0,3,19.0,2,3,16.0,13.0,1.0,7.0
208.0,31.0,0.0,Travel_Rarely,140.0,Research & Development,12.0,1,Medical,1.0,3,Female,95.0,3.0,1,Research Scientist,4,Married,3929.0,6984.0,8,Y,Yes,23.0,4,3,80.0,1,7.0,0,3,4.0,2.0,2.220446049250313e-16,2.0
210.0,58.0,0.0,Travel_Rarely,1055.0,Research & Development,1.0,3,Medical,1.0,4,Female,76.0,3.0,5,Research Director,1,Married,17490.875,22456.0,3,Y,Yes,21.0,4,3,80.0,1,31.0,3,3,9.0,8.0,1.0,5.0
211.0,34.0,0.0,Non-Travel,1065.0,Sales,23.0,4,Marketing,1.0,2,Male,72.0,3.0,2,Sales Executive,3,Single,4568.0,10034.0,0,Y,No,20.0,4,3,80.0,0,10.0,2,3,9.0,5.0,7.499999999999999,7.0
213.0,35.0,0.0,Travel_Frequently,664.0,Research & Development,1.0,3,Medical,1.0,2,Male,79.0,3.0,1,Research Scientist,1,Married,2194.0,5868.0,4,Y,No,13.0,3,4,80.0,1,5.0,2,2,3.0,2.0,1.0,2.0
214.0,32.0,0.0,Travel_Rarely,334.0,Research & Development,5.0,2,Life Sciences,1.0,1,Male,80.0,4.0,1,Research Scientist,2,Divorced,3298.0,15053.0,0,Y,Yes,12.0,3,4,80.0,2,7.0,5,2,6.0,2.0,2.220446049250313e-16,5.0
215.0,35.0,0.0,Travel_Rarely,144.0,Research & Development,22.0,3,Life Sciences,1.0,4,Male,46.0,1.0,1,Laboratory Technician,3,Single,4230.0,19225.0,0,Y,No,15.0,3,3,80.0,0,6.0,2,3,5.0,4.0,4.0,3.0
216.0,19.0,0.0,Travel_Rarely,265.0,Research & Development,25.0,3,Life Sciences,1.0,2,Female,57.0,4.0,1,Research Scientist,4,Single,2994.0,21221.0,1,Y,Yes,12.0,3,4,80.0,0,1.0,2,3,1.0,0.0,2.220446049250313e-16,1.0
217.0,28.0,0.0,Travel_Rarely,866.0,Sales,5.0,3,Medical,1.0,4,Male,84.0,3.0,2,Sales Executive,1,Single,8463.0,23490.0,0,Y,No,18.0,3,4,80.0,0,6.0,4,3,5.0,4.0,1.0,3.0
218.0,32.0,1.0,Travel_Rarely,1045.0,Sales,4.0,4,Medical,1.0,4,Male,32.0,1.0,3,Sales Executive,4,Married,10400.0,25812.0,1,Y,No,11.0,3,3,80.0,0,14.0,2,2,14.0,8.0,7.499999999999999,8.0
219.0,43.0,0.0,Travel_Frequently,422.0,Research & Development,1.0,3,Life Sciences,1.0,4,Female,33.0,3.0,2,Healthcare Representative,4,Married,5562.0,21782.0,4,Y,No,13.0,3,2,80.0,1,12.0,2,2,5.0,2.0,2.0,2.0
221.0,37.0,0.0,Travel_Rarely,366.99999999999994,Research & Development,25.0,2,Medical,1.0,3,Female,52.0,2.0,2,Healthcare Representative,4,Divorced,5731.0,17171.0,7,Y,No,13.0,3,3,80.0,2,9.0,2,3,6.0,2.0,1.0,3.0
223.0,38.0,0.0,Travel_Rarely,1261.0,Research & Development,2.0,4,Life Sciences,1.0,4,Male,88.0,3.0,2,Manufacturing Director,3,Married,6553.0,7259.0,9,Y,No,14.0,3,2,80.0,0,14.0,3,3,1.0,0.0,2.220446049250313e-16,0.0
224.0,30.0,0.0,Travel_Rarely,1240.0,Human Resources,9.0,3,Human Resources,1.0,3,Male,48.0,3.0,2,Human Resources,4,Married,6347.0,13982.0,0,Y,Yes,19.0,3,4,80.0,0,12.0,2,1,11.0,9.0,4.0,7.0
225.0,53.0,0.0,Travel_Rarely,1436.0,Sales,6.0,2,Marketing,1.0,2,Male,34.0,3.0,2,Sales Representative,3,Married,2306.0,16047.0,2,Y,Yes,20.0,4,4,80.0,1,13.0,3,1,7.0,7.0,4.0,5.0
226.0,42.0,0.0,Travel_Rarely,635.0,Sales,1.0,1,Life Sciences,1.0,2,Male,99.0,3.0,2,Sales Executive,3,Married,4907.0,24532.0,1,Y,No,25.0,4,3,80.0,0,20.0,3,3,18.0,14.5,7.499999999999999,6.0
226.99999999999994,30.0,0.0,Travel_Frequently,160.0,Research & Development,3.0,3,Medical,1.0,3,Female,71.0,3.0,1,Research Scientist,3,Divorced,2083.0,22653.0,1,Y,No,20.0,4,3,80.0,1,1.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
229.0,25.0,1.0,Travel_Rarely,867.0,Sales,19.0,2,Marketing,1.0,3,Male,36.0,2.0,1,Sales Representative,2,Married,2413.0,18798.0,1,Y,Yes,18.0,3,3,80.0,3,1.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
229.99999999999994,53.0,0.0,Travel_Rarely,447.0,Research & Development,2.0,3,Medical,1.0,4,Male,39.0,4.0,4,Research Director,2,Single,16598.0,19764.0,4,Y,No,12.0,3,2,80.0,0,31.0,2,2,9.0,8.0,7.499999999999999,8.0
233.00000000000006,29.0,0.0,Travel_Rarely,1090.0,Sales,10.0,3,Marketing,1.0,4,Male,83.0,3.0,1,Sales Representative,2,Divorced,2297.0,17967.0,1,Y,No,14.0,3,4,80.0,2,2.0,2,3,2.0,2.0,2.0,2.0
234.0,42.0,1.0,Travel_Frequently,481.0,Sales,12.0,3,Life Sciences,1.0,3,Male,44.0,3.0,4,Sales Executive,1,Single,13758.0,2447.0,0,Y,Yes,12.0,3,2,80.0,0,22.0,2,2,18.0,9.0,7.499999999999999,14.0
235.0,34.0,0.0,Travel_Frequently,702.0,Research & Development,16.0,4,Life Sciences,1.0,3,Female,100.0,2.0,1,Research Scientist,4,Single,2553.0,8306.0,1,Y,No,16.0,3,3,80.0,0,6.0,3,3,5.0,2.0,1.0,3.0
236.00000000000006,28.0,0.0,Travel_Rarely,1169.0,Human Resources,8.0,2,Medical,1.0,2,Male,63.0,2.0,1,Human Resources,4,Divorced,4936.0,23965.0,1,Y,No,13.0,3,4,80.0,1,6.0,6,3,5.0,1.0,2.220446049250313e-16,4.0
236.99999999999994,43.0,0.0,Travel_Rarely,1034.0,Sales,16.0,3,Marketing,1.0,4,Female,80.0,3.0,4,Manager,4,Married,16064.0,7744.0,5,Y,Yes,22.0,4,3,80.0,1,22.0,3,3,17.0,13.0,1.0,9.0
239.00000000000006,37.0,0.0,Travel_Rarely,228.0,Sales,6.0,4,Medical,1.0,3,Male,98.0,3.0,2,Sales Executive,4,Married,6502.0,22825.0,4,Y,No,14.0,3,2,80.0,1,7.0,5,4,5.0,4.0,2.220446049250313e-16,1.0
239.99999999999994,44.0,0.0,Travel_Rarely,1112.0,Human Resources,1.0,4,Life Sciences,1.0,1,Female,50.0,2.0,2,Human Resources,3,Single,5985.0,26894.0,4,Y,No,11.0,3,2,80.0,0,10.0,1,4,2.0,2.0,2.220446049250313e-16,2.0
241.0,34.0,0.0,Non-Travel,999.0,Research & Development,26.0,1,Technical Degree,1.0,1,Female,92.0,2.0,1,Research Scientist,3,Divorced,2029.0,15891.0,1,Y,No,20.0,4,3,80.0,3,5.0,2,3,5.0,4.0,2.220446049250313e-16,0.0
244.0,28.0,0.0,Travel_Rarely,304.00000000000006,Sales,9.0,4,Life Sciences,1.0,2,Male,92.0,3.0,2,Sales Executive,4,Single,5253.0,20750.0,1,Y,No,16.0,3,4,80.0,0,7.0,1,3,7.0,5.0,2.220446049250313e-16,7.0
245.0,40.0,0.0,Travel_Rarely,299.99999999999994,Sales,26.0,3,Marketing,1.0,3,Male,74.0,3.0,2,Sales Executive,1,Married,8396.0,22217.0,1,Y,No,14.0,3,2,80.0,1,8.0,3,2,7.0,7.0,7.0,5.0
246.00000000000006,34.0,0.0,Travel_Rarely,1111.0,Sales,8.0,2,Life Sciences,1.0,3,Female,93.0,3.0,2,Sales Executive,1,Married,6500.0,13305.0,5,Y,No,17.0,3,2,80.0,1,6.0,1,3,3.0,2.0,1.0,2.0
247.0,44.0,0.0,Travel_Rarely,625.0,Research & Development,4.0,3,Medical,1.0,4,Male,50.0,3.0,2,Healthcare Representative,2,Single,5933.0,5197.0,9,Y,No,12.0,3,4,80.0,0,10.0,2,2,5.0,2.0,2.0,3.0
248.0,25.0,0.0,Travel_Rarely,180.0,Research & Development,2.0,1,Medical,1.0,1,Male,65.0,4.0,1,Research Scientist,1,Single,3424.0,21632.0,7,Y,No,13.0,3,3,80.0,0,6.0,3,2,4.0,3.0,2.220446049250313e-16,1.0
249.00000000000006,34.0,1.0,Travel_Rarely,699.0,Research & Development,6.0,1,Medical,1.0,2,Male,83.0,3.0,1,Research Scientist,1,Single,2959.9999999999995,17102.0,2,Y,No,11.0,3,3,80.0,0,8.0,2,3,4.0,2.0,1.0,3.0
250.0,60.0,0.0,Travel_Rarely,422.0,Research & Development,7.0,3,Life Sciences,1.0,1,Female,41.0,3.0,5,Manager,1,Married,17490.875,3854.0,5,Y,No,11.0,3,4,80.0,0,31.0,5,1,18.0,8.0,7.499999999999999,10.0
251.0,32.0,0.0,Travel_Rarely,601.0,Sales,7.0,5,Marketing,1.0,4,Male,97.0,3.0,2,Sales Executive,4,Married,9204.0,23343.0,4,Y,No,12.0,3,3,80.0,1,7.0,3,2,4.0,3.0,2.220446049250313e-16,3.0
252.99999999999994,36.0,0.0,Travel_Rarely,188.0,Research & Development,7.0,4,Other,1.0,2,Male,65.0,3.0,1,Research Scientist,4,Single,4678.0,23293.0,2,Y,No,18.0,3,3,80.0,0,8.0,6,3,6.0,2.0,2.220446049250313e-16,1.0
255.00000000000006,32.0,0.0,Non-Travel,1109.0,Research & Development,29.0,4,Medical,1.0,4,Female,69.0,3.0,1,Laboratory Technician,3,Single,4025.0,11135.0,9,Y,No,12.0,3,2,80.0,0,10.0,2,3,8.0,7.0,7.0,7.0
255.99999999999994,42.0,0.0,Travel_Rarely,1147.0,Human Resources,10.0,3,Human Resources,1.0,3,Female,31.0,3.0,4,Manager,1,Married,16799.000000000004,16616.0,0,Y,No,14.0,3,3,80.0,1,21.0,5,3,18.0,7.0,2.220446049250313e-16,9.0
258.0,40.0,1.0,Travel_Rarely,575.0,Sales,22.0,2,Marketing,1.0,3,Male,68.0,2.0,2,Sales Executive,3,Married,6380.0,6109.999999999999,2,Y,Yes,12.0,3,1,80.0,2,8.0,6,3,6.0,4.0,1.0,0.0
260.0,25.0,1.0,Travel_Rarely,240.0,Sales,5.0,3,Marketing,1.0,3,Male,46.0,2.0,2,Sales Executive,3,Single,5744.0,26959.0,1,Y,Yes,11.0,3,4,80.0,0,6.0,1,3,6.0,4.0,2.220446049250313e-16,3.0
262.00000000000006,24.0,0.0,Travel_Rarely,1127.0,Research & Development,18.0,1,Life Sciences,1.0,2,Male,52.0,3.0,1,Laboratory Technician,3,Married,2774.0,13257.0,0,Y,No,12.0,3,3,80.0,1,6.0,2,3,5.0,3.0,1.0,2.0
263.0,35.0,0.0,Travel_Rarely,1137.0,Research & Development,21.0,1,Life Sciences,1.0,4,Female,51.0,3.0,2,Healthcare Representative,4,Married,4014.0,19170.0,1,Y,Yes,25.0,4,4,80.0,1,10.0,2,1,10.0,6.0,2.220446049250313e-16,7.0
264.0,48.0,0.0,Travel_Rarely,817.0,Sales,2.0,1,Marketing,1.0,2,Male,56.0,4.0,2,Sales Executive,2,Married,8120.0,18597.0,3,Y,No,12.0,3,4,80.0,0,12.0,3,3,2.0,2.0,2.0,2.0
265.00000000000006,50.0,0.0,Travel_Rarely,1126.0,Research & Development,1.0,2,Medical,1.0,4,Male,66.0,3.0,4,Research Director,4,Divorced,17399.0,6614.999999999999,9,Y,No,22.0,4,3,80.0,1,31.0,1,2,5.0,4.0,1.0,3.0
266.0,54.0,0.0,Travel_Rarely,685.0,Research & Development,3.0,3,Life Sciences,1.0,4,Male,85.0,3.0,4,Research Director,4,Married,17490.875,23474.0,3,Y,No,14.0,3,1,80.0,0,31.0,2,3,10.0,9.0,2.220446049250313e-16,9.0
267.0,30.0,0.0,Travel_Rarely,202.0,Sales,2.0,1,Technical Degree,1.0,3,Male,72.0,3.0,1,Sales Representative,2,Married,2475.9999999999995,17434.0,1,Y,No,18.0,3,1,80.0,1,1.0,3,3,1.0,0.0,2.220446049250313e-16,0.0
268.00000000000006,31.0,1.0,Travel_Rarely,542.0,Sales,20.0,3,Life Sciences,1.0,2,Female,71.0,1.0,2,Sales Executive,3,Married,4559.0,24788.0,3,Y,Yes,11.0,3,3,80.0,1,4.0,2,3,2.0,2.0,2.0,2.0
268.99999999999994,39.0,1.0,Travel_Rarely,1162.0,Sales,3.0,2,Medical,1.0,4,Female,41.0,3.0,2,Sales Executive,3,Married,5238.0,17778.0,4,Y,Yes,18.0,3,1,80.0,0,12.0,3,2,1.0,0.0,2.220446049250313e-16,0.0
270.0,51.0,1.0,Travel_Frequently,1150.0,Research & Development,8.0,4,Life Sciences,1.0,1,Male,53.0,1.0,3,Manufacturing Director,4,Single,10650.0,25150.0,2,Y,No,15.0,3,4,80.0,0,18.0,2,3,4.0,2.0,2.220446049250313e-16,3.0
271.0,44.0,0.0,Non-Travel,981.0,Research & Development,5.0,3,Life Sciences,1.0,3,Male,90.0,2.0,1,Laboratory Technician,3,Single,3162.0,7973.0,3,Y,No,14.0,3,4,80.0,0,7.0,5,3,5.0,2.0,2.220446049250313e-16,3.0
271.99999999999994,50.0,0.0,Travel_Rarely,989.0,Research & Development,7.0,2,Medical,1.0,2,Female,43.0,2.0,5,Research Director,3,Divorced,17490.875,16701.0,5,Y,Yes,12.0,3,4,80.0,1,29.0,2,2,18.0,3.0,7.499999999999999,8.0
274.0,32.0,0.0,Travel_Rarely,548.0,Research & Development,1.0,3,Life Sciences,1.0,2,Male,66.0,3.0,2,Research Scientist,2,Married,6220.0,7346.0,1,Y,No,17.0,3,2,80.0,2,10.0,3,3,10.0,4.0,2.220446049250313e-16,9.0
274.99999999999994,44.0,0.0,Travel_Rarely,1199.0,Research & Development,4.0,2,Life Sciences,1.0,3,Male,92.0,4.0,5,Manager,1,Divorced,17490.875,17477.0,1,Y,No,14.0,3,4,80.0,2,26.0,4,2,18.0,9.0,7.499999999999999,13.0
277.0,53.0,0.0,Travel_Rarely,1219.0,Sales,2.0,4,Life Sciences,1.0,1,Female,78.0,2.0,4,Manager,4,Married,15427.0,22021.0,2,Y,No,16.0,3,3,80.0,0,31.0,3,3,18.0,8.0,3.0,7.0
279.0,55.0,0.0,Travel_Rarely,1117.0,Sales,18.0,5,Life Sciences,1.0,1,Female,83.0,3.0,4,Manager,2,Single,16835.0,9873.0,3,Y,No,23.0,4,4,80.0,0,31.0,2,3,10.0,9.0,7.0,7.0
280.0,38.0,0.0,Non-Travel,152.0,Sales,10.0,3,Technical Degree,1.0,3,Female,85.0,3.0,2,Sales Executive,4,Single,5666.0,19899.0,1,Y,Yes,13.0,3,2,80.0,0,6.0,1,3,5.0,3.0,1.0,3.0
281.00000000000006,34.0,1.0,Travel_Rarely,1107.0,Human Resources,9.0,4,Technical Degree,1.0,1,Female,52.0,3.0,1,Human Resources,3,Married,2742.0,3072.0,1,Y,No,15.0,3,4,80.0,0,2.0,0,3,2.0,2.0,2.0,2.0
